An-artificial-membrane-binding-protein-polymer-surfactant-nanocom_2021_Bioma,0,0.95081967,0,0,1,0.48780488,0,0,6,0,0,0,66
Visualizing-cellular-heterogeneity-by-quantifying-the-dynamics-of-M_2020_Hel,0.98785425,0.94117647,0.995186,1,1,0.45423729,0.96060606,6,0,0,20,36,0
Influence-of-a-macroporous---TCP-structure-on-human-mesenchymal_2021_Open-Ce,0.94791667,0.93877551,0.99537037,0.99009901,1,0.81632653,1,9,1,0,13,50,0
Granzyme-B-Disrupts-Central-Metabolism-and-Protein-Synthesis-in-Bact_2017_Ce,1,0.93023256,0,0,1,0,0,2,4,0,0,0,46
A-technique-for-removing-tumourigenic-pluripotent-stem-ce_2020_Regenerative-,1,0.93023256,0.84752892,1,1,0.43037975,0.99358974,0,4,0,33,13,0
Distinct-Imprinting-Signatures-and-Biased-Differentiation-of-Hu_2019_Cell-St,1,0.93023256,0,0,0,0,0,0,0,7,0,0,77
Loss-of-Shh-signaling-in-the-neocortex-reveals-heterogeneous_2019_Developmen,1,0.93333333,0.99759181,1,1,0.54545455,0.96612466,0,7,0,8,41,0
Slit-Robo-Repulsive-Signaling-Extrudes-Tumorigenic-Cells_2016_Developmental-,1,0.93617021,0,0,1,0,0,0,7,0,0,0,68
Cell-Extrinsic-MHC-Class-I-Molecule-Engagement-Augments-Human-NK-C_2016_Immu,1,0.93617021,0,0,1,0,0,1,6,0,0,0,45
ROS-induced-cell-cycle-arrest-as-a-mechanism-of-_2021_Progress-in-Biophysics,1,0.94545455,0.99836066,1,1,0.69306931,0,3,1,0,2,47,0
Autonomous-interconversion-between-adult-pancreatic---cells-_2016_Molecular-,0.04,0.93617021,0.83966565,0.98148148,0,0,0,0,0,15,0,0,36
Cellular-Allometry-of-Mitochondrial-Functionality-Establis_2016_Developmenta,1,0.93617021,0,0,0.96774194,0,0,0,7,0,0,0,33
Using-corrosion-like-processes-to-remove-poisons-from-electroca_2016_Electro,1,0.94339623,0,1,1,0.65806452,0.94324324,1,5,0,45,1,0
Deep-Phenotypic-Mapping-of-Bacterial-Cytoskeletal-Mutants-Reve_2017_Current-,1,0.92682927,0,0,1,0,0,0,5,0,0,0,40
De-Novo-Prediction-of-Stem-Cell-Identity-using-Single-Cell-T_2016_Cell-Stem-,1,0.93023256,0,0,0,0,0,0,0,7,0,0,50
Deduced-probable-HLA-C-07-359-associated-human-leukocyte-antig_2016_Tzu-Chi-,1,0.93023256,0.90213342,1,1,1,0.99390244,1,0,0,12,1,0
Regulation-of-Meristem-Morphogenesis-by-Cell-Wall-Synthases_2016_Current-Bio,0.90756303,0.92682927,0,0,0,0,0,0,0,5,0,0,77
RAB-35-and-ARF-6-GTPases-Mediate-Engulfment-and-Clearance-F_2018_Development,1,0.93617021,0,0,1,0,0.07692308,0,7,0,0,0,74
Foxl1-Expressing-Mesenchymal-Cells-Consti_2016_Cellular-and-Molecular-Gastro,0.10810811,0.93333333,0,1,0,0,0,0,0,9,0,0,33
A-novel-protocol-for-isolation-and-culture-of-multi_2019_Journal-of-Orthopae,0.20754717,0.92682927,0,1,1,0.22222222,0.82936508,0,2,0,21,1,0
Portrait-of-a-climate-city--How-climate-change-is-emergi_2020_Climate-Risk-M,1,0.93023256,0.99879566,1,1,0.4534413,1,0,0,0,0,72,0
Detection-of-water-leakage-paths-using-self-potential-and-geoelect_2020_Hydr,1,0.93617021,0.90719385,1,1,0.90350877,0.99074074,8,0,0,10,45,0
Informal-vendors-and-food-systems-planning-in-an-emerging-Afr_2020_Food-Poli,1,0.94117647,0.99925262,1,1,0.66321244,0,8,0,0,0,0,80
Inclusion-of-CO2-flux-modelling-in-an-urban-canopy-layer-_2019_Atmospheric-E,0.24528302,0.93617021,0.99818906,1,1,0.28571429,1,0,15,0,0,63,0
Evaluation-of-smart-and-sustainable-cities-through-a-hybrid-MCDM-a_2020_Heli,1,0.94117647,0.99187726,1,1,0.43820225,0.96060606,10,0,0,63,11,0
Future-cities-and-autonomous-vehicles--analysis-of-t_2021_Energy-and-Built-E,1,0.93617021,0.92411261,0.99236641,0,0,0,0,0,14,0,0,147
Assessment-of-sanitation-service-quality-in-urban-slums-of-K_2019_Journal-of,1,0.92682927,0.99909829,1,1,0.91304348,0.99489796,1,0,0,1,22,0
Localization--knowledge-spillover--and-R-amp-D-investm_2019_Journal-of-Urban,1,0.92682927,0.99894068,1,1,0.95604396,0.99489796,0,0,0,0,53,0
Correlation-of-subway-turnstile-entries-and-COVID-19-i_2021_Infectious-Disea,1,0.92682927,0.99247091,1,1,0.34782609,0.99528302,4,3,0,0,34,0
City-tourism-pre--and-post-covid-19-pandemic---Messa_2020_Journal-of-Outdoor,1,0.93333333,0.99952245,1,0.91304348,0.40689655,0,0,0,0,0,0,48
Influence-of-COVID-19-pandemic-on-bystander-interventions--emerg_2021_Resusc,1,0.93877551,0.15537849,1,1,0.42145594,0.8,1,0,0,0,0,15
Montr-al--Towards-a-post-industrial-reinvention_2019_Cities,1,0.93617021,0.99893843,1,1,0.67586207,0.98076923,9,0,0,0,56,0
Attributable-risks-associated-with-hospital-outpatient-visi_2020_Environment,1,0.93877551,0.87098976,1,1,0.66363636,1,0,2,0,1,39,0
A-spatio-temporal-city-scale-assessment-of-residential-photovol_2018_Solar-E,1,0.93877551,0.99933511,1,1,0.53846154,0.96135266,9,3,0,0,59,0
Are-women-greener-than-men--A-preference-analysis_2020_Transportation-Resear,1,0.93333333,0.85413174,1,1,0.46534653,1,9,2,0,0,66,0
Association-of-short-term-fine-particulate-matter-exposure-_2021_Ecotoxicolo,1,0.93877551,0.97229669,1,1,0.50643777,0,1,3,0,0,0,70
Modeling-route-choice-behavior-of-evacuees-in-highly-urba_2019_Asia-Pacific-,1,0.93333333,0.99014989,1,0.90909091,0.70520231,0,1,0,0,0,42,0
Traditional-multi-story-house--Tower-House--in-Sana-a-C_2020_Alexandria-Engi,1,0.92682927,0.00387597,0,1,0,0.49561404,7,9,0,0,0,13
The-morphology-of-the-Arrival-City---A-global-categorization-_2018_Applied-G,1,0.93617021,0.99525424,1,0.83333333,0.65822785,0.99242424,5,2,0,0,16,0
A-multi-criteria-GIS-model-for-suitability-analysis-of-locations-of_2019_Hel,0.8040201,0.94117647,0.05869275,0,1,0.58360656,0.2625,14,3,0,0,16,0
Why-do-companies--institutional-strategies-differ-a_2020_Environmental-Innov,1,0.93023256,0.99882767,1,1,0.8,0.99725275,0,0,0,1,65,0
An-Affect-Based-Built-Environment-Video-Analyt_2019_Automation-in-Constructi,1,0.93877551,0.99924414,1,1,0.83609023,1,9,6,0,14,33,0
CO2-emission-of-urban-passenger-transportation-i_2019_Advances-in-Climate-Ch,0.06349206,0.93333333,0.99695255,1,1,0.63636364,0,4,5,0,1,28,0
Are-urban-landscapes-associated-with-reported-life-satisfacti_2019_Social-Sc,1,0.94339623,0.99326501,1,1,0.26666667,0.99418605,2,5,0,0,59,0
Climate-Policy-Impacts-on-Building-Energy-Use--Emissions--and-Heal_2021_Ener,0,0.93877551,0,0,1,0.09677419,0,0,6,0,0,0,75
Pedestrian-and-cyclist-preferences-for-tree-locations-by-sidewalks-a_2020_Ci,1,0.93617021,0.99757723,1,1,0.76190476,1,3,1,0,0,45,0
Knowledge-and-beliefs-of-the-city-dwellers-regarding-dengue-_2020_Public-Hea,1,0.93617021,0.90701948,0.97368421,1,0.78612717,1,3,0,0,36,2,0
Incidence-of-first-trimester-pregnancy-loss-in-the-infertile-popul_2021_F-S-,0.97637795,0.93023256,0,0,0.94117647,0.26865672,0,0,0,0,2,11,0
NPAHs-and-OPAHs-in-the-atmosphere-of-two-central-European-c_2021_Science-of-,1,0.94545455,0.67039553,0.79699248,0.88235294,0.51515152,0.97222222,4,1,0,3,94,0
An-updated-proposal-of-the-Potential-Allergenicity-of-1_2021_Urban-Forestry-,1,0.93333333,0.54686633,1,0.875,0.6754386,0,1,1,0,0,0,104
The-making-of-new-care-spaces--How-micropublic-places-mediate-_2019_Health--,1,0.94736842,0.99600958,1,1,0.8286445,0.96153846,0,0,0,1,37,0
Winners-in-the-urban-champions-league---A-performance-asse_2018_Journal-of-U,0.98095238,0.92682927,0.8169145,0.98591549,1,0.6911315,0.99489796,15,2,0,0,29,0
How-urban-expansion-affects-the-thermal-environment--A-study-o_2021_Ecologic,1,0.94117647,0.99898167,1,1,0.42682927,0,13,2,0,0,0,37
City-logistics--Towards-a-blockchain-decision-f_2020_Transportation-Research,1,0.93333333,0.91800434,0.98333333,1,0.51351351,1,1,0,0,1,106,0
Participation-and-wellbeing-in-urban-greenspace---curating-sociab_2019_Geofo,0.98876404,0.94117647,0.99278598,1,1,0.7260274,0.98529412,0,0,0,0,91,0
1-s2.0-S0264275120311872-main,1,0.93877551,0.99874055,1,1,0.52017937,1,4,0,0,0,8,0
Socio-spatial-inequalities-in-flood-resilience--Rainfall-flooding-_2020_Citi,1,0.93877551,0.99916107,1,1,0.125,1,4,2,0,5,72,0
Socioeconomic-inequality-in-vulnerability-to-all-cause-and-ca_2020_The-Lance,1,0,0,0,0,0,0,0,0,5,0,0,38
Promoting-civic-and-political-engagement-among-margina_2020_Children-and-You,1,0.94736842,0.48200313,0,1,0.52830189,1,0,0,0,1,63,0
Prevalence-of-mental-health-symptoms-and-its-effect-on-insomnia-amon_2021_He,1,0.94117647,0.94848579,1,1,0.37096774,0.96060606,0,0,0,5,30,0
Meteorological-conditions-and-nonpharmaceutical-interven_2020_The-Lancet-Reg,1,0.84444444,0.20378151,0,1,0.28941685,0.98972603,0,4,0,0,0,30
Exposure-to-Atmospheric-Particulates-and-Associated-Respirabl_2019_Safety-an,1,0.93023256,0.72338802,1,1,0.55345912,0.99418605,1,1,0,26,3,0
Assessing-urban-sustainability-of-slum-settlements-in-B_2018_Journal-of-Urba,1,0.92682927,0.96582734,1,1,0.86986301,0.99489796,2,0,0,0,50,0
Air-quality-changes-in-a-Central-European-city-dur_2021_Sustainable-Cities-a,1,0.93023256,0.99815157,1,1,1,0,2,2,0,0,0,43
Performance-assessment-of-coupled-green-grey-blue-sy_2020_Science-of-The-Tot,1,0.94545455,0.96857143,1,1,0.6035503,0.97222222,8,1,0,0,19,0
Six-year-multicenter-study-on-short-term-peripheral-venous-cathet_2020_Journ,0.99556869,0.93023256,0,0,0.88235294,0,0.99626866,0,1,0,0,0,65
Dynamics-of-the-coronavirus-disease-2019--COVID-19--epidemic-in-_2021_Global,0.99065421,0.93333333,0.31183399,1,1,0.44615385,0.99358974,0,2,0,0,13,0
Wind-energy-potential-and-micro-turbine-pe_2020_Engineering-Science-and-Tech,1,0.93617021,0.7977262,1,1,1,0.99766355,3,3,0,14,17,0
PM2-5-related-health-and-economic-loss-assessment-fo_2018_Environment-Intern,0.06557377,0.93617021,0.98121343,0.99280576,1,0.53543307,0.99489796,0,5,0,6,99,0
City-level-vulnerability-to-temperature-related-mortality-i_2021_The-Lancet-,1,0,0,0,0,0,0,0,0,5,0,0,37
1-s2.0-S0264275118312940-main,1,0.93617021,0.99480397,1,0.81818182,0.19318182,0.98076923,6,2,0,3,78,0
Estimation-of-community-wide-multi-chemical-exposure-via-wate_2021_Environme,1,0.93877551,0.99924925,1,1,0.58479532,0,7,4,0,0,2,0
Utilizing-shallow-seismic-refraction-in-defining-the-geotech_2019_Egyptian-J,0.98850575,0.93023256,0.84733109,1,1,0.890625,0.99528302,5,3,0,12,14,0
Assembling-Accra-through-new-city-imaginary--Land-ownershi_2020_Habitat-Inte,1,0.94736842,0.99925373,1,1,0.38545455,0,0,2,0,0,0,88
Compact-city--urban-sprawl--and-subjective-well-being_2019_Cities,1,0.93617021,0.99932886,1,1,0.66257669,0.98076923,0,2,0,0,13,0
An-informal-transportation-as-a-feeder-of-the-rapi_2019_Transportation-Resea,1,0.93333333,0.99521114,1,0,0,0,0,0,8,0,0,57
Urban-open-space-management-in-the-Nordic-countries--Identification_2021_Cit,0.99516908,0.93877551,0.99905123,0,1,0.54285714,0,5,1,0,0,42,0
Stated-benefits-from-air-quality-improvement-through-urban-_2020_Urban-Fores,1,0.93333333,0.99912281,1,0.88235294,0.67716535,0,1,4,0,0,0,97
Preparedness-of-current-and-future-Saudi-Pediatricians-to-f_2021_Annals-of-M,1,0.93333333,0.97491886,1,1,0.29722922,0,3,0,0,0,2,0
Groundwater-quality-evaluation-for-drinking-and-irriga_2021_Ain-Shams-Engine,1,0.93023256,0.90277023,1,1,0.5483871,0.99528302,9,0,0,41,13,0
A-numerical-study-of-the-impact-of-vegetation-on-mean-and-_2020_Building-and,1,0.94339623,0.99865772,1,1,0.73619632,0,1,10,0,13,46,0
Assessing-the-performance-of-urban-open-space-for-achievin_2021_Urban-Forest,1,0.93333333,0.99924414,1,1,0.55737705,0,3,0,0,0,0,50
The-gradual-city-ness-and-town-ness-of-public-service-locations--T_2020_Geof,1,0.94117647,0.99389002,0.98113208,1,0.09090909,0.98529412,0,2,0,2,80,0
Economics-of-climate-adaptive-water-management-practices-in-Nepa_2019_Heliyo,1,0.94117647,0.99318637,1,1,0.50909091,0.96060606,2,0,0,44,1,0
Decision-support-system-with-multi-criteria--stabili_2019_Journal-of-King-Sa,0.98859316,0.93617021,0.88801572,0.98642534,1,0.69072165,0.99468085,3,4,0,1,15,0
Emission-drivers-of-cities-at-different-industri_2019_Journal-of-Environment,1,0.94117647,0.99928315,1,1,0.7239819,0.95,3,1,0,6,41,0
A-4D-spatio-temporal-approach-to-modelling-land-value-upli_2019_Landscape-an,1,0.94736842,0.99863574,1,1,0.6350365,0.99509804,4,1,0,5,50,0
European-cyclists--travel-behavior--Differences-and-sim_2018_Journal-of-Tran,0.98837209,0.92682927,0.37015945,1,1,0.75324675,0.99489796,1,2,0,0,47,0
Towards-three-decades-of-spatial-development-transformation-in-_2019_Land-Us,1,0.94545455,0.99899699,1,0.9,0.76767677,0.99074074,4,0,0,1,138,0
The-role-of-the-private-sector-and-citizens-in-urban-clima_2018_Global-Envir,1,0.94339623,0.50761062,1,1,0.67759563,0.99509804,4,0,0,1,79,0
Creating-design-guidelines-for-building-city-_2020_International-Journal-of-,1,0.93617021,0.99887387,1,1,0.47323944,1,15,0,0,0,0,61
Identification-of-various-transport-modes-and-rail-transit-_2020_Asian-Trans,0.98395722,0.93877551,0.9971831,1,1,0.83743842,1,6,7,0,2,30,0
Smart-cities--big-data-and-urban-policy--Towards-urban-analytics-f_2021_Citi,1,0.93877551,0.99902724,1,1,0.91358025,1,2,0,0,0,0,90
Bacteriological-evaluation-of-weaning-dried-f_2019_Journal-of-the-Saudi-Soci,1,0.93333333,0.90490196,1,1,0.71942446,0.99731183,1,2,0,1,42,0
The-measurement-of-ice-nucleating-particles-at-Tai-an-c_2020_Atmospheric-Res,1,0.94339623,0.75308642,1,1,0.87581699,0.97222222,5,3,0,4,33,0
Dedicated-versus-mainstreaming-approaches-in-l_2019_Renewable-and-Sustainabl,1,0.93023256,0.69247952,1,1,0.60085837,0.99657534,0,5,0,45,29,0
Assessment-of-safety-risks-associated-with-pork-meat-sold-on-the-ma_2019_Hel,0.99130435,0.94117647,0.45114596,1,1,0.38461538,0.96060606,1,0,0,0,0,25
Public-asset-corporation--A-new-vehicle-for-urban-regeneration-and_2019_Citi,1,0.93617021,0.99907322,1,1,0.63122924,0.98076923,0,0,0,0,72,0
Particle-emissions-of-Euro-VI--EEV-and-retrofitted-EEV-_2019_Environmental-P,0,0.93617021,0.90368951,0.97087379,0.85714286,0.7251462,0.99444444,3,1,0,1,48,0
Risk-factors-for-neonatal-death-in-the-capital-city-with-th_2019_Jornal-de-P,1,0.93023256,0.81400637,0.59340659,1,0.52136752,0.55260831,0,1,0,4,26,0
Evaluating-the-impact-of--Sustainable-Urban-Mobilit_2019_Journal-of-Environm,0.98717949,0.93877551,0.98023219,1,1,0.57324841,0.96837607,2,4,0,1,25,0
Cars--Problematisations--measures-and-blind-spots-in-local-t_2019_Land-Use-P,1,0.94545455,0.34504792,1,1,0.44970414,1,0,0,0,0,39,0
First-record-of-natural-infection-by-Angiostrongylus-cantonensis--Ne_2020_He,0.32631579,0.94117647,0.88452421,0.9787234,0.84,0.44247788,0.96060606,1,4,0,1,44,0
Pertussis-seronegativity-in-pregnant-women-in-t_2019_International-Journal-o,1,0.93023256,0,1,1,0.63333333,0.99691358,3,0,0,1,31,0
Urban-nexus-and-transformative-pathways-towards-a-resilient-Gauten_2021_Citi,1,0.93877551,0.99904943,1,1,0.71590909,0,5,0,0,0,0,72
Zoning-and-spatial-analysis-of-poverty-in-urban-areas-_2019_Journal-of-Urban,1,0.92682927,0.99717603,1,1,0.20197044,0.99489796,9,0,0,0,30,0
Environmental-hazard-assessment-for-ground-failure-in_2021_Journal-of-King-S,1,0.93617021,0.86779002,1,1,0.8989899,0.99637681,8,0,0,2,33,0
Financialising-the-frontier--Harish-City_2020_Cities,1,0.93877551,0.99901575,1,1,1,1,15,2,0,0,88,0
Colors-of-Stone-Town-in-Zanzibar--From-white-to-black-and-back-ag_2021_Citie,1,0.93877551,0.99887387,1,0.32432432,1,0,0,0,28,0,0,21
A-population-based-genomic-epidemiological-study-of-_2021_The-Lancet-Regiona,1,0.93877551,0.19492026,0,1,0.61616162,0.98972603,2,2,0,34,2,0
Prevalence-of-skin-diseases-in-children-1-to-6-year_2020_World-Allergy-Organ,1,0.93877551,0.24275118,1,0.875,0.17283951,0.27936508,0,0,0,0,0,28
Examining-and-optimizing-the-BCycle-bike-sharing-system---A-p_2019_Applied-E,0,0.94117647,0.99909991,1,1,0.76020408,0.96296296,9,1,0,15,33,0
20-Year-trend-of-high-prevalence-of-zero-coronary-ar_2020_American-Journal-o,1,0.93333333,0.9247076,0,1,0.80851064,1,3,0,0,29,1,0
Low-Carbon--Low-Risk--Low-Density--Resolving-choices-about-sustain_2019_Citi,1,0.93617021,0.99943662,1,1,0.39175258,0.98076923,6,7,0,0,90,0
Associations-between-historical-residential-redlining-and-curr_2020_The-Lanc,1,0,0,0,0,0,0,0,0,2,0,0,48
Estimating-the-health-benefits-associated-with-a-speed-limit-r_2020_Environm,1,0.93877551,0.18001324,1,1,0.58706468,0,0,2,0,0,0,60
A-framework-for-public-private-people-partnerships-in-the-cit_2018_Safety-Sc,1,0.93023256,0.99115827,1,1,0.39835729,0.99074074,7,0,0,6,73,0
Inequalities-in-life-expectancy-in-six-large-Latin-Americ_2019_The-Lancet-Pl,1,0,0,0,0,0,0,0,0,2,0,0,29
Compact-city-planning-and-development--Emerging-pract_2020_Developments-in-t,1,0.93333333,0.9448951,1,1,0.43881857,1,1,2,0,0,163,0
Evaluating-population-vulnerability-to-volcanic-risk-_2020_International-Jou,1,0.93617021,0.99924471,1,1,0.66898955,0,5,1,0,50,41,0
Toxoplasma-gondii-seropositivity-associated-to-peri-urban_2019_Parasite-Epid,0,0.93877551,0.95185695,1,0.84615385,0.625,0.97317437,0,1,0,0,29,0
Governing-the-sharing-economy--Towards-a-comprehensive-analytical-_2021_Citi,1,0.93877551,0.99917424,1,1,0.60402685,1,0,1,0,1,93,0
Using-miniaturised-scanning-mobility-particle-sizers-to-obser_2020_Environme,1,0.93877551,0.99654577,1,1,0.64921466,0,1,6,0,0,0,69
Public-space-and-the-challenge-of-urban-transformation-in-cities-of_2019_Cit,1,0.93877551,0.99899396,1,1,0.72562358,1,5,3,0,0,55,0
Cities-and-rural-transformation--A-spatial-analysis-of-rur_2019_World-Develo,1,0.94117647,0.96585903,1,1,0.62025316,0.99242424,2,0,0,0,43,0
Institutionalizing-climate-change-mitigation-and-adaptat_2019_City-and-Envir,1,0.93877551,0.99596367,1,0.88235294,0.61870504,1,1,1,0,25,52,0
Automated-speed-control-on-urban-arterial-ro_2019_Transportation-Research-In,1,0.93333333,0.97362385,0.97391304,0,0,0,0,0,9,0,0,28
Performing-arts-buildings-in-Taiyuan--Cultural-histo_2019_Frontiers-of-Archi,0.22222222,0.93023256,0.84935438,1,1,0.80952381,0.49615385,1,16,0,0,31,0
Between-city-and-home--Spaces-of-transition-in-_2018_Frontiers-of-Architectu,0.12195122,0.93023256,0.88292069,1,1,0.78175896,0.49615385,23,0,0,0,23,0
Open-data-outcomes--U-S--cities-between-product-a_2018_Government-Informatio,1,0.92682927,0.99902057,1,1,0.70949721,0.99590164,1,0,0,0,64,0
Sharing-cities-and-citizens-sharing--Perceptions-and-practices-in_2020_Citie,1,0.93877551,0.99918367,0,1,0.68807339,1,5,2,0,0,0,98
Water-demand-and-waste-management-with-respec_2018_Beni-Suef-University-Jour,1,0.93333333,0.99759962,1,1,0.47727273,0.99752475,8,0,0,0,19,0
The-value-of-ambiguous-architecture-in-cities--The-concept-of-a-val_2020_Cit,1,0.93877551,0.99902913,0,0.89473684,0.62027833,1,5,2,0,0,53,0
Effect-of-vaccination-against-oral-HPV-16-infection-in-hig_2019_Papillomavir,0.98837209,0.92682927,0.9496337,1,1,0.77966102,0.99444444,0,0,0,39,1,0
Exposure-to-polycyclic-aromatic-hydrocarbons-in-women-livin_2018_Environment,1,0.93617021,0.96156086,1,1,0.19624217,0.99489796,5,2,0,6,59,0
1-s2.0-S0264275119313976-main,1,0.93877551,0.99919679,1,1,0.57142857,1,1,0,0,0,86,0
Mainstreaming-climate-adaptation-in-the-megacity-of-S-o-Paulo--Br_2018_Citie,1,0.93617021,0.61814915,1,1,0.87330317,0.98076923,0,1,0,1,97,0
Cigarette-waste--Assessment-of-hazard-to-the-envi_2020_Saudi-Journal-of-Biol,1,0.93023256,0.90822072,1,1,0.82142857,0.99615385,0,0,0,0,26,0
Perceived-biodiversity--sound--naturalness-and-safety-enha_2021_Science-of-T,0.23899371,0.94545455,0.84940139,1,1,0.60696517,0.95,4,2,0,1,93,0
The-social-and-cultural-values-of-live-music--Sustaining-urban-liv_2019_Citi,1,0.93617021,0.94462901,1,1,0.63120567,0.98076923,0,0,0,0,65,0
1-s2.0-S0264275121001013-main,1,0.93877551,0.9628692,1,1,0.78461538,0,0,0,0,0,0,93
Years-of-life-lost-and-mortality-due-to-heat-and-cold-i_2020_Environment-Int,1,0.93877551,0.45675962,1,1,0.6953125,1,2,0,0,4,67,0
Variation-of-hydro-environment-during-past-four-decades-with-un_2020_Undergr,0.97540984,0.93333333,0.80531879,0.97142857,1,0.34666667,0,13,5,0,0,19,0
Disentangling-the-city-traffic-rhythms--A-lon_2021_Transportation-Research-P,1,0.93023256,0.99883856,1,0.83333333,0.66857143,0,9,5,0,1,68,0
What-prompts-tourists-to-become-public-transportation-use_2021_Travel-Behavi,1,0.92682927,0.99813259,1,1,0.70769231,0,2,0,0,0,24,0
Enhancing-structures-for-joint-climate-change-mitigation-a_2020_City-and-Env,1,0.93877551,0.98987854,1,0.81081081,0.50666667,1,3,2,0,19,84,0
1-s2.0-S0264275117308235-main,1,0.93617021,0.89798206,0.98342541,1,0.89705882,0.93076923,1,0,0,5,85,0
Humoral-response-and-PCR-positivity-in-patients-with-COVID-19_2020_The-Lance,1,0,0,0,0,0,0,0,0,2,0,0,22
1-s2.0-S0264275121000755-main,1,0.93877551,0.99898374,1,1,1,0,4,0,0,0,0,48
Evaluating-the-hydraulic-capacity-of-existing-drain-sy_2019_Journal-of-Hydro,1,0.93333333,0.9446776,0.96875,1,0.49261084,1,3,0,0,0,42,0
Safe-in-the-City--Negotiating-safety--public-space-and-the-male-ga_2021_Citi,1,0.93877551,0.9988743,0.99371069,1,0.71957672,0,2,0,0,0,0,115
Patterns-in-protein-consumption-in-Ghanaian-cities_2021_Scientific-African,1,0.93617021,0.97934115,1,1,0.22160665,0.94786096,2,0,0,28,1,0
1-s2.0-S0264275118311776-main,0.98113208,0.93617021,0.67062902,0.97345133,1,0.65806452,0.98076923,0,0,1,0,0,31
Temporal-dynamics-of-urban-heat-island-correlated-with-the-s_2019_Environmen,1,0.93617021,0.9542042,1,1,0.48672566,1,6,3,0,0,0,37
1-s2.0-S0264275118310485-main,1,0.93617021,0.99546392,1,1,0.71304348,0.98076923,3,4,0,5,120,0
Ambient-temperature-and-intentional-homicide--A-multi-c_2020_Environment-Int,1,0.93877551,0.80563948,1,1,0.70866142,1,5,1,0,2,78,0
Employment-suburbanization-in-the-21st-century--A-comparison-of-Ge_2020_Citi,1,0.93877551,0.99919028,1,1,0.65384615,1,0,7,0,1,73,0
The-relation-between-teeth-loss-and-cognitive-decline-amon_2020_The-Saudi-De,0.25,0.93617021,0.32352941,0,1,0,0.64166667,1,8,0,0,0,62
Hospitalization-dynamics-during-the-first-COVID-19-pandemic_2021_Infectious-,0,0.92682927,0.98671727,1,1,0.98536585,0.99528302,2,0,0,3,19,0
Impact-of-COVID-19-behavioral-inertia-on-_2021_International-Journal-of-Tran,1,0.93333333,0.90530557,1,1,0.1218543,0.99778761,8,2,0,0,45,0
Decreasing-trend-of-elemental-carbon-concentration-with-cha_2019_Atmospheric,1,0.94117647,0.99892704,0.99099099,1,0.68571429,0.94444444,3,5,0,1,53,0
Urban-form--shrinking-cities--and-residential-carbon-emissions_2020_Applied-,0,0.94339623,0.99847561,1,1,0.16666667,0.97222222,0,0,0,20,49,0
Evidence-based-design--The-role-of-inpatient-typology-in-_2021_Ain-Shams-Eng,1,0.93023256,0.83867684,1,1,0.25149701,0.99528302,10,0,0,33,2,0
A-new-ranking-of-the-world-s-largest-cities-Do-administ_2019_Remote-Sensing-,0.99415205,0.93023256,0.63572204,1,0.83333333,0.85236769,1,3,3,0,3,65,0
Unraveling-the-self-made-city--The-spatial-impact-of-informal-real-_2021_Cit,1,0.93877551,0.99883041,1,1,0.69090909,1,2,0,0,0,0,51
Evaluation-of-workplace-lactation-support-among-employers-i_2019_Business-Ho,0.16107383,0.93617021,0.92145594,1,1,0.14876033,0.65909091,0,0,0,1,37,0
The-Smart-City-Hospitality-Framework--Creating-a-foun_2021_Journal-of-Destin,1,0.93333333,0.99900794,1,1,0.84776119,0,1,0,0,0,0,98
Livable-city--An-approach-to-pedestrianization-thr_2019_Alexandria-Engineeri,1,0.92682927,0.99420419,0,1,0,0.49561404,0,1,0,0,0,18
The-Wayfarer--Visions-of-the-urban-in-the-songs-of-B_2020_City--Culture-and-,0.99115044,0.93023256,0,0,1,0.99721448,0,0,0,3,0,0,26
Managing-public-space---A-blind-spot-of-urban-planning-and-design_2021_Citie,1,0.93877551,0.85590778,1,1,0.59602649,0,0,0,0,0,0,20
A-dose-response-effect-between-built-environment-chara_2019_Journal-of-Trans,0.98224852,0.93023256,0.8041543,0.98224852,1,0.75229358,1,4,0,0,0,58,0
Does-surgical-approach-affect-outcome-after-fixation-of-intr_2019_Annals-of-,0.98666667,0.93023256,0.90685413,1,1,0.52702703,0.99528302,3,0,0,10,1,0
The-road-to-sustainable-Kigali--A-contextualized-analysis-of-the-_2020_Citie,1,0.93877551,0.99898683,1,1,0.75345168,1,3,2,0,0,105,0
Simulation-of-maize-drought-degree-in-Xi-an-City-bas_2021_Water-Science-and-,0.25806452,0.92682927,0.91213768,1,1,0.76666667,0,3,0,0,0,17,0
Historic-urban-landscapes-on-social-media--The-contribution_2019_City--Cultu,1,0.92682927,0.99903846,1,1,0.75982533,0.99418605,0,0,0,0,49,0
Landslide-hazard-assessment-of-the-Neom-promising-c_2021_Journal-of-King-Sau,1,0.93617021,0.94100719,1,1,0.94460641,0.99637681,9,0,0,4,32,0
#NAME?,1,0.93877551,0.99881517,1,1,0.31111111,1,8,1,0,0,0,57
The-potential-for-coordinated-logistics-planning-at-the-l_2019_Journal-of-Tr,1,0.94117647,0.99933333,1,0.85714286,0.88421053,0.99545455,1,0,0,2,65,0
Burden-of-Neck-Pain-and-Associated-Factors-Among-Sewing-Machi_2021_Safety-an,1,0.93023256,0.85938615,1,1,0.65625,0.99418605,0,0,0,16,16,0
